id,image_url,date,title,creators,image_filename
http://www.loc.gov/item/2017799995/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30056r.jpg#h=640&w=615,1935-01-01,[Untitled],nan,2017799995.jpg
http://www.loc.gov/item/2017800017/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30077r.jpg#h=640&w=610,1935-01-01,[Untitled],nan,2017800017.jpg
http://www.loc.gov/item/2017800018/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30078r.jpg#h=640&w=603,1935-01-01,[Untitled],nan,2017800018.jpg
http://www.loc.gov/item/2017800019/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30079r.jpg#h=640&w=606,1935-01-01,[Untitled],nan,2017800019.jpg
http://www.loc.gov/item/2017800020/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30080r.jpg#h=640&w=589,1935-01-01,[Untitled],nan,2017800020.jpg
http://www.loc.gov/item/2017800021/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30081r.jpg#h=640&w=607,1935-01-01,[Untitled],nan,2017800021.jpg
http://www.loc.gov/item/2017800022/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30082r.jpg#h=640&w=617,1935-01-01,[Untitled],nan,2017800022.jpg
http://www.loc.gov/item/2017800025/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30085r.jpg#h=640&w=595,1935-01-01,[Untitled],nan,2017800025.jpg
http://www.loc.gov/item/2017799955/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30017r.jpg#h=640&w=599,1935-01-01,[Untitled],nan,2017799955.jpg
http://www.loc.gov/item/2017858748/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d31000/8d31400/8d31483r.jpg#h=467&w=640,1935-01-01,[Untitled],nan,2017858748.jpg
http://www.loc.gov/item/2017858749/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d31000/8d31400/8d31484r.jpg#h=475&w=640,1935-01-01,[Untitled],nan,2017858749.jpg
http://www.loc.gov/item/2017858750/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d31000/8d31400/8d31485r.jpg#h=461&w=640,1935-01-01,[Untitled],nan,2017858750.jpg
http://www.loc.gov/item/2017858751/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d31000/8d31400/8d31486r.jpg#h=462&w=640,1935-01-01,[Untitled],nan,2017858751.jpg
http://www.loc.gov/item/2017858752/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39300/8d39347r.jpg#h=640&w=518,1935-01-01,[Untitled],nan,2017858752.jpg
http://www.loc.gov/item/2017858755/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39300/8d39350r.jpg#h=640&w=519,1935-01-01,[Untitled],nan,2017858755.jpg
http://www.loc.gov/item/2017858757/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39300/8d39352r.jpg#h=527&w=640,1935-01-01,[Untitled],nan,2017858757.jpg
http://www.loc.gov/item/2017858775/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39300/8d39370r.jpg#h=507&w=640,1935-01-01,[Untitled],nan,2017858775.jpg
http://www.loc.gov/item/2017858776/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39300/8d39371r.jpg#h=507&w=640,1935-01-01,[Untitled],nan,2017858776.jpg
http://www.loc.gov/item/2017858794/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39300/8d39389r.jpg#h=507&w=640,1935-01-01,[Untitled],nan,2017858794.jpg
http://www.loc.gov/item/2017858799/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39300/8d39394r.jpg#h=515&w=640,1935-01-01,[Untitled],nan,2017858799.jpg
http://www.loc.gov/item/2017858800/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39300/8d39395r.jpg#h=640&w=518,1935-01-01,[Untitled],nan,2017858800.jpg
http://www.loc.gov/item/2017858815/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39400/8d39411r.jpg#h=640&w=518,1935-01-01,[Untitled],nan,2017858815.jpg
http://www.loc.gov/item/2017858816/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39400/8d39412r.jpg#h=506&w=640,1935-01-01,[Untitled],nan,2017858816.jpg
http://www.loc.gov/item/2017858819/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39400/8d39415r.jpg#h=505&w=640,1935-01-01,[Untitled],nan,2017858819.jpg
http://www.loc.gov/item/2017858820/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39400/8d39416r.jpg#h=505&w=640,1935-01-01,[Untitled],nan,2017858820.jpg
http://www.loc.gov/item/2017858832/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39400/8d39428r.jpg#h=640&w=522,1935-01-01,[Untitled],nan,2017858832.jpg
http://www.loc.gov/item/2017858833/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39400/8d39429r.jpg#h=504&w=640,1935-01-01,[Untitled],nan,2017858833.jpg
http://www.loc.gov/item/2017858662/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39200/8d39267r.jpg#h=486&w=640,1935-01-01,[Untitled],nan,2017858662.jpg
http://www.loc.gov/item/2017858667/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39200/8d39272r.jpg#h=486&w=640,1935-01-01,[Untitled],nan,2017858667.jpg
http://www.loc.gov/item/2017858693/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39200/8d39298r.jpg#h=486&w=640,1935-01-01,[Untitled],nan,2017858693.jpg
http://www.loc.gov/item/2017858697/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39300/8d39303r.jpg#h=486&w=640,1935-01-01,[Untitled],nan,2017858697.jpg
http://www.loc.gov/item/2017858971/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39500/8d39567r.jpg#h=486&w=640,1935-01-01,[Untitled],nan,2017858971.jpg
http://www.loc.gov/item/2017858974/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39500/8d39570r.jpg#h=485&w=640,1935-01-01,[Untitled],nan,2017858974.jpg
http://www.loc.gov/item/2017858975/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39500/8d39571r.jpg#h=481&w=640,1935-01-01,[Untitled],nan,2017858975.jpg
http://www.loc.gov/item/2017858978/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39500/8d39574r.jpg#h=474&w=640,1935-01-01,[Untitled],nan,2017858978.jpg
http://www.loc.gov/item/2017858979/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39500/8d39575r.jpg#h=473&w=640,1935-01-01,[Untitled],nan,2017858979.jpg
http://www.loc.gov/item/2017858981/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39500/8d39577r.jpg#h=471&w=640,1935-01-01,[Untitled],nan,2017858981.jpg
http://www.loc.gov/item/2017858985/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39500/8d39581r.jpg#h=640&w=491,1935-01-01,[Untitled],nan,2017858985.jpg
http://www.loc.gov/item/2017858987/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39500/8d39583r.jpg#h=482&w=640,1935-01-01,[Untitled],nan,2017858987.jpg
http://www.loc.gov/item/2017858990/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39500/8d39586r.jpg#h=640&w=502,1935-01-01,[Untitled],nan,2017858990.jpg
http://www.loc.gov/item/2017858992/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39500/8d39588r.jpg#h=485&w=640,1935-01-01,[Untitled],nan,2017858992.jpg
http://www.loc.gov/item/2017858993/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39500/8d39589r.jpg#h=485&w=640,1935-01-01,[Untitled],nan,2017858993.jpg
http://www.loc.gov/item/2017859002/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39500/8d39598r.jpg#h=482&w=640,1935-01-01,[Untitled],nan,2017859002.jpg
http://www.loc.gov/item/2017859005/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39600/8d39602r.jpg#h=479&w=640,1935-01-01,[Untitled],nan,2017859005.jpg
http://www.loc.gov/item/2017859009/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39600/8d39606r.jpg#h=474&w=640,1935-01-01,[Untitled],nan,2017859009.jpg
http://www.loc.gov/item/2017859010/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39600/8d39607r.jpg#h=475&w=640,1935-01-01,[Untitled],nan,2017859010.jpg
http://www.loc.gov/item/2017859011/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39600/8d39608r.jpg#h=477&w=640,1935-01-01,[Untitled],nan,2017859011.jpg
http://www.loc.gov/item/2017859018/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39600/8d39615r.jpg#h=483&w=640,1935-01-01,[Untitled],nan,2017859018.jpg
http://www.loc.gov/item/2017859021/,https://tile.loc.gov/storage-services/service/pnp/fsa/8d39000/8d39600/8d39618r.jpg#h=640&w=491,1935-01-01,[Untitled],nan,2017859021.jpg
